ID,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto
74379.000,"T","T","T","F","F","F","F"
66376.000,"F","F","F","F","F","T","F"
87705.000,"T","T","F","F","F","F","T"
31986.000,"T","T","T","F","F","F","T"
81004.000,"F","F","T","F","T","T","T"
10324.000,"F","F","T","F","F","T","T"
71642.000,"F","F","F","F","F","F","F"
14026.000,"F","F","F","F","T","F","F"
86104.000,"T","T","T","F","F","T","T"
3817.000,"F","T","F","F","F","F","T"
63497.000,"F","F","F","F","F","T","F"
7004.000,"F","T","T","F","F","F","F"
55696.000,"F","F","F","F","F","F","F"
56631.000,"F","F","F","T","F","T","F"
59693.000,"T","F","F","T","F","F","F"
79885.000,"F","F","F","T","F","F","T"
46593.000,"T","F","F","T","F","F","T"
33677.000,"F","F","F","T","T","F","F"
93971.000,"T","F","F","F","F","F","F"
36334.000,"T","T","T","F","T","T","F"
55389.000,"F","F","F","T","F","T","F"
26796.000,"T","F","F","T","T","F","F"
94291.000,"F","F","F","F","T","F","F"
2777.000,"F","T","T","F","F","F","F"
38024.000,"F","T","F","T","T","T","F"
95708.000,"F","F","T","T","F","F","T"
76499.000,"F","F","T","F","F","F","T"
69840.000,"F","T","F","F","T","F","F"
8985.000,"F","F","F","F","F","F","T"
47137.000,"T","T","T","F","T","F","F"
33209.000,"F","T","F","F","T","T","F"
81719.000,"T","T","T","T","T","F","F"
39448.000,"F","F","F","T","F","F","F"
39764.000,"F","T","F","F","F","F","F"
68858.000,"F","F","F","T","F","F","T"
48837.000,"T","T","T","T","T","T","T"
84630.000,"T","T","T","F","F","F","F"
6986.000,"F","F","F","F","T","F","T"
51661.000,"F","T","F","F","F","F","T"
5872.000,"T","T","T","T","T","F","F"
5275.000,"F","T","T","T","F","F","T"
93467.000,"F","F","F","F","F","F","F"
33335.000,"F","F","F","T","F","F","F"
66906.000,"F","F","T","F","T","F","F"
22084.000,"F","F","F","F","T","F","F"
75153.000,"T","T","T","T","F","T","F"
45183.000,"F","F","F","F","T","F","F"
82599.000,"F","F","F","F","T","T","F"
89831.000,"F","F","F","F","F","T","T"
83094.000,"T","T","T","T","T","T","T"
96480.000,"F","F","F","F","F","F","T"
25725.000,"T","T","T","T","T","F","T"
4587.000,"F","F","F","F","F","F","F"
50880.000,"T","T","T","T","T","T","T"
69338.000,"F","F","F","F","F","F","T"
28157.000,"F","F","F","F","F","F","F"
91458.000,"T","F","T","F","F","T","F"
63294.000,"T","T","F","F","F","F","T"
5838.000,"F","F","T","T","F","T","F"
57029.000,"F","F","F","F","T","F","F"
58249.000,"F","F","F","T","F","F","T"
80022.000,"F","T","F","F","T","F","F"
65944.000,"F","F","F","F","T","F","F"
100081.000,"T","T","T","T","T","T","T"
26007.000,"T","F","F","F","T","F","F"
97156.000,"F","F","F","T","F","F","F"
71954.000,"T","T","T","F","T","F","F"
78943.000,"T","T","T","T","T","T","T"
66774.000,"F","F","F","F","F","T","F"
91556.000,"T","F","T","T","F","F","F"
67774.000,"F","F","F","F","F","F","T"
44820.000,"F","F","T","F","F","F","F"
52252.000,"F","F","T","T","T","F","F"
39617.000,"F","F","F","F","F","F","F"
23004.000,"F","F","F","F","F","F","F"
100876.000,"F","F","T","F","F","F","F"
18803.000,"T","T","T","T","T","T","T"
13777.000,"F","F","T","T","F","F","F"
100860.000,"F","F","F","F","F","F","F"
100860.000,"F","F","F","F","F","F","F"
56701.000,"T","T","T","T","T","T","T"
59495.000,"F","F","F","F","F","T","T"
30468.000,"T","T","T","F","F","F","T"
48077.000,"F","F","F","T","F","F","F"
85403.000,"T","F","F","T","T","F","T"
75373.000,"T","F","F","F","F","F","F"
67773.000,"F","T","F","F","T","F","F"
14216.000,"F","T","F","F","F","F","F"
32326.000,"F","F","F","F","F","F","F"
32160.000,"F","F","F","F","F","F","T"
83374.000,"F","F","T","F","F","F","F"
52096.000,"T","F","F","F","T","F","T"
86240.000,"F","F","F","F","F","F","F"
73917.000,"F","F","F","F","F","F","F"
16346.000,"F","F","F","F","F","F","T"
86677.000,"F","F","F","F","F","T","F"
97378.000,"T","F","T","F","F","F","T"
15432.000,"F","F","F","F","T","F","F"
51710.000,"T","F","F","F","F","F","T"
18997.000,"F","F","F","F","F","F","F"
5828.000,"F","F","F","T","F","F","F"
72798.000,"F","F","F","F","F","F","F"
19756.000,"F","T","F","F","F","F","F"
74679.000,"F","F","F","F","T","F","F"
88704.000,"T","F","F","F","F","T","F"
16004.000,"F","T","F","F","F","F","F"
62401.000,"F","F","F","F","T","T","T"
100415.000,"T","T","T","F","F","T","F"
11473.000,"F","F","F","F","T","F","T"
9773.000,"F","F","F","T","T","F","F"
98887.000,"F","F","F","F","T","T","F"
41137.000,"T","T","T","F","F","F","F"
90482.000,"F","F","F","T","T","F","F"
92322.000,"F","F","F","F","F","F","F"
42051.000,"F","F","F","F","F","F","F"
39261.000,"F","T","F","F","F","T","F"
26467.000,"F","F","F","F","T","F","F"
65346.000,"T","F","F","F","T","F","F"
62752.000,"F","F","F","F","T","F","T"
22369.000,"F","F","F","F","T","F","F"
23232.000,"F","F","F","F","T","F","F"
69523.000,"F","F","T","T","T","F","F"
43583.000,"T","F","F","F","F","F","F"
92760.000,"T","F","F","F","F","T","T"
1491.000,"T","T","T","F","F","F","F"
23260.000,"F","F","F","F","F","T","F"
1709.000,"F","F","F","F","T","F","F"
94886.000,"T","T","T","T","T","F","T"
15705.000,"F","F","F","F","F","F","T"
73157.000,"F","F","F","F","F","F","F"
22343.000,"F","T","F","T","F","F","T"
35022.000,"F","F","F","F","F","F","F"
93279.000,"F","F","F","F","F","T","T"
2278.000,"F","F","F","F","F","T","F"
46456.000,"F","F","F","F","F","F","F"
32983.000,"F","F","F","T","F","T","T"
5387.000,"F","F","T","T","T","T","F"
61850.000,"F","F","F","F","F","F","T"
21780.000,"T","T","T","T","T","T","T"
50190.000,"F","T","F","F","F","T","F"
7019.000,"T","T","F","F","F","F","F"
68319.000,"F","F","F","T","T","F","T"
15200.000,"F","T","T","F","F","F","T"
31600.000,"T","F","F","F","F","F","F"
35678.000,"F","F","F","F","F","F","F"
100100.000,"T","F","F","F","F","F","F"
44382.000,"T","T","T","T","F","T","T"
28948.000,"T","T","T","T","T","F","F"
4815.000,"F","F","F","F","F","F","F"
77406.000,"F","F","F","F","F","F","F"
92002.000,"F","F","F","F","F","T","F"
78056.000,"T","T","T","T","T","T","T"
87127.000,"T","F","F","F","T","F","F"
42716.000,"T","T","T","T","T","T","T"
91344.000,"F","F","F","T","T","F","T"
95384.000,"T","T","T","F","F","F","F"
81120.000,"T","T","T","F","F","F","F"
49967.000,"F","F","F","T","F","F","T"
38764.000,"F","F","F","F","T","T","F"
66257.000,"T","F","F","T","F","F","F"
88471.000,"F","F","F","F","F","F","F"
9392.000,"F","F","F","F","T","F","F"
96502.000,"F","F","F","F","F","F","F"
11336.000,"T","T","F","F","F","F","F"
76036.000,"F","F","F","F","F","F","F"
30048.000,"F","F","F","F","F","F","F"
9466.000,"T","T","F","F","T","F","F"
23722.000,"F","F","F","F","T","F","F"
24652.000,"F","F","F","F","T","F","F"
19584.000,"T","T","T","T","T","T","T"
41996.000,"F","F","F","F","F","T","F"
92333.000,"T","T","T","T","T","T","T"
77887.000,"F","F","T","F","T","F","F"
68786.000,"F","F","F","F","F","F","F"
15850.000,"F","T","F","F","F","F","F"
18145.000,"T","T","T","T","T","T","T"
39865.000,"T","T","T","T","T","T","T"
97131.000,"F","F","T","F","T","F","F"
16875.000,"F","T","T","F","F","T","F"
98329.000,"F","F","F","F","T","F","F"
58084.000,"F","T","F","F","F","F","F"
88528.000,"F","F","F","F","F","F","F"
72170.000,"F","F","T","F","F","F","F"
25806.000,"F","F","F","F","F","F","T"
50332.000,"F","F","F","F","T","F","F"
63911.000,"T","T","F","T","T","F","F"
82067.000,"F","T","F","F","F","F","F"
23861.000,"F","F","F","F","F","F","T"
98868.000,"F","F","F","F","T","T","T"
96807.000,"F","F","T","F","F","F","F"
68604.000,"T","T","T","T","T","T","T"
47430.000,"T","F","F","F","T","T","F"
91885.000,"F","F","F","F","F","F","F"
28788.000,"F","F","F","F","F","F","F"
60564.000,"F","F","F","F","T","F","F"
2197.000,"F","F","T","F","F","F","F"
15958.000,"F","F","F","F","F","F","F"
50384.000,"F","F","F","F","F","F","F"
68394.000,"F","F","F","F","T","F","F"
65934.000,"F","T","T","F","F","F","F"
83441.000,"F","F","F","T","F","F","F"
1467.000,"F","F","F","F","T","T","F"
11061.000,"T","F","F","F","T","F","F"
37034.000,"F","F","F","F","F","F","F"
43806.000,"T","T","F","F","T","T","F"
43806.000,"T","T","F","F","T","T","F"
80634.000,"F","F","T","F","F","F","T"
75591.000,"F","F","F","T","F","T","T"
67659.000,"F","F","F","F","F","F","F"
68111.000,"T","T","T","T","T","T","T"
18922.000,"F","T","F","F","T","F","F"
40693.000,"T","F","F","F","F","F","F"
20302.000,"F","F","F","F","F","T","F"
69741.000,"T","F","T","F","F","F","F"
31693.000,"F","F","F","F","T","F","F"
3607.000,"T","T","T","T","T","T","T"
73625.000,"F","F","F","T","F","F","F"
20750.000,"T","T","T","T","T","T","T"
95291.000,"F","T","T","F","T","T","F"
57084.000,"F","F","T","F","F","F","F"
58373.000,"T","T","T","T","T","T","T"
38617.000,"T","F","F","F","F","F","F"
67958.000,"T","T","T","T","T","T","T"
74426.000,"F","F","T","F","T","F","F"
70612.000,"F","F","F","T","F","F","F"
53389.000,"F","F","F","F","F","F","F"
98687.000,"F","F","T","F","F","T","T"
7925.000,"F","F","F","F","T","F","F"
90688.000,"F","F","F","F","F","T","T"
79405.000,"T","T","T","T","T","T","T"
79282.000,"F","F","F","T","F","F","F"
39894.000,"T","T","T","T","T","F","T"
57864.000,"F","F","F","F","T","F","F"
76653.000,"T","T","T","T","T","F","T"
32241.000,"F","F","F","F","F","F","F"
99455.000,"F","T","F","T","F","F","T"
83681.000,"F","F","F","F","F","F","T"
33876.000,"T","T","T","T","T","T","T"
89481.000,"F","F","F","F","F","F","F"
38159.000,"T","T","T","T","T","T","T"
23534.000,"F","F","F","F","T","F","F"
54806.000,"F","F","T","T","F","F","F"
3541.000,"T","F","T","F","T","F","T"
36288.000,"T","T","T","T","T","T","T"
35657.000,"F","T","F","F","F","F","F"
92365.000,"T","T","T","T","T","F","F"
23855.000,"F","F","F","F","F","T","F"
23264.000,"T","T","T","T","T","T","T"
61423.000,"F","F","T","F","F","F","F"
87782.000,"T","T","T","T","T","F","F"
27448.000,"F","T","T","F","F","F","F"
3854.000,"T","F","T","F","T","T","F"
75244.000,"T","T","T","T","T","T","T"
11947.000,"F","F","F","F","F","F","F"
75374.000,"T","T","F","F","T","F","T"
94208.000,"F","F","F","F","F","F","F"
57163.000,"T","T","T","T","T","F","T"
43331.000,"F","F","F","T","T","F","F"
40312.000,"F","F","F","F","F","F","F"
54217.000,"T","T","T","T","T","T","T"
94554.000,"F","F","F","F","F","F","T"
4894.000,"T","T","T","T","T","T","T"
11998.000,"T","T","T","T","T","T","T"
20779.000,"T","T","T","T","T","T","F"
96951.000,"F","F","F","F","F","F","T"
47677.000,"F","F","F","T","T","F","F"
31223.000,"F","F","F","T","F","F","T"
64940.000,"F","F","F","T","F","F","F"
96411.000,"T","T","T","T","T","F","F"
42838.000,"F","T","F","F","F","F","F"
65999.000,"F","F","F","F","F","F","F"
66320.000,"F","F","F","F","F","F","F"
84390.000,"F","F","F","F","T","F","F"
59380.000,"F","T","F","F","F","F","F"
76002.000,"F","F","F","T","F","F","F"
81148.000,"T","F","F","F","F","F","F"
10145.000,"F","F","F","F","F","F","F"
19702.000,"F","F","T","F","T","F","F"
78200.000,"T","T","T","F","F","F","F"
99502.000,"F","F","T","F","T","F","F"
37526.000,"F","F","F","F","F","T","F"
16930.000,"F","F","F","T","F","F","T"
100554.000,"T","T","T","T","T","T","T"
34097.000,"T","T","T","T","T","T","T"
97002.000,"T","T","T","F","F","F","F"
47705.000,"F","T","T","F","T","F","F"
41698.000,"F","F","F","F","F","T","T"
46090.000,"T","T","T","F","F","F","F"
75571.000,"F","F","F","F","T","F","T"
81544.000,"F","F","F","F","F","F","F"
76626.000,"F","F","F","F","F","F","F"
96453.000,"F","F","F","T","T","F","F"
45842.000,"T","F","T","T","T","T","T"
11333.000,"F","T","F","F","F","F","F"
92156.000,"T","F","F","T","T","F","F"
48606.000,"F","F","F","F","T","F","F"
59606.000,"F","T","F","T","F","T","F"
9421.000,"F","F","F","T","F","F","T"
83195.000,"F","T","F","F","F","F","T"
84479.000,"F","F","F","T","F","F","F"
33398.000,"T","T","T","T","T","F","F"
98949.000,"T","T","T","T","T","T","T"
42306.000,"T","F","F","T","F","F","F"
62706.000,"T","T","T","T","T","T","T"
81604.000,"F","F","F","F","T","F","F"
54470.000,"T","T","T","T","T","F","F"
36976.000,"F","F","F","F","F","T","F"
52390.000,"F","F","F","F","T","T","T"
19263.000,"T","F","F","F","F","F","T"
34424.000,"T","T","T","T","T","T","T"
47083.000,"T","F","T","F","F","T","F"
55591.000,"F","F","F","F","F","F","F"
10271.000,"F","F","F","F","F","F","F"
20233.000,"T","T","F","F","T","F","F"
33281.000,"F","F","T","F","F","F","F"
11559.000,"F","T","F","F","F","F","F"
89332.000,"F","T","F","T","T","F","F"
56803.000,"F","T","F","F","F","F","T"
16210.000,"F","F","T","F","F","T","F"
45229.000,"F","F","F","F","F","F","F"
35210.000,"F","T","F","F","F","T","F"
12857.000,"F","T","F","F","T","F","F"
34314.000,"T","T","T","T","T","F","F"
82889.000,"F","F","F","F","F","F","F"
29830.000,"F","F","F","F","T","T","F"
97364.000,"F","F","T","F","F","F","F"
38950.000,"F","F","F","F","F","F","F"
91750.000,"F","T","T","F","T","F","F"
77625.000,"T","T","T","F","F","T","F"
19478.000,"F","F","F","F","T","F","F"
16707.000,"T","T","T","T","T","F","T"
29339.000,"F","F","F","F","F","F","F"
52740.000,"T","T","T","F","T","F","F"
60334.000,"F","F","F","F","F","F","F"
85009.000,"F","F","F","F","F","T","T"
54981.000,"F","F","T","F","F","F","F"
40192.000,"T","T","T","T","T","T","T"
13061.000,"T","T","T","T","T","T","T"
90124.000,"F","F","T","F","F","T","T"
66613.000,"F","F","F","F","F","T","T"
44550.000,"F","F","F","F","F","T","T"
44584.000,"T","F","F","F","T","T","T"
50351.000,"F","F","T","F","F","F","F"
62584.000,"F","T","T","T","T","F","F"
32311.000,"F","F","F","F","T","F","F"
55542.000,"F","F","T","T","T","F","T"
20354.000,"F","F","F","F","F","F","T"
95764.000,"F","F","T","F","T","F","F"
15839.000,"F","F","F","T","F","F","F"
40809.000,"F","F","F","T","T","F","F"
41489.000,"T","T","T","F","T","F","F"
50037.000,"F","F","T","F","F","F","F"
54459.000,"T","T","T","T","T","F","T"
59045.000,"F","F","F","F","T","F","T"
97111.000,"F","F","F","F","F","F","T"
89948.000,"F","F","F","F","F","F","F"
96647.000,"T","T","T","T","T","T","T"
87509.000,"T","T","T","F","T","F","F"
43541.000,"F","T","F","F","T","F","F"
93477.000,"F","F","F","F","F","F","F"
64969.000,"F","F","F","T","F","F","T"
96817.000,"F","F","F","F","T","F","F"
12700.000,"F","F","T","T","T","F","F"
92401.000,"F","F","F","F","T","F","F"
89757.000,"F","F","F","F","F","T","F"
21338.000,"F","T","F","T","F","T","F"
82316.000,"T","F","F","F","F","F","F"
67660.000,"T","T","T","T","T","T","T"
91023.000,"F","F","F","F","T","F","F"
68679.000,"F","F","F","T","T","F","F"
88724.000,"F","F","F","F","F","F","F"
6565.000,"F","T","F","F","F","T","F"
30643.000,"F","F","F","F","T","F","F"
5821.000,"F","T","T","F","T","F","F"
75540.000,"F","T","F","F","F","F","F"
70716.000,"T","T","F","F","T","F","F"
41502.000,"T","T","T","F","F","F","F"
91723.000,"F","F","F","F","F","T","F"
55116.000,"F","F","F","T","T","F","F"
9058.000,"T","T","T","T","T","T","T"
30790.000,"F","F","T","F","F","T","F"
32282.000,"T","T","T","F","T","F","F"
52404.000,"F","F","T","F","F","F","F"
66613.000,"T","F","F","F","T","T","T"
84151.000,"F","T","F","F","T","F","F"
32713.000,"T","T","T","T","T","T","T"
63170.000,"F","F","T","F","F","T","F"
81794.000,"T","T","T","T","T","T","F"
99023.000,"T","F","T","F","F","T","T"
69151.000,"F","T","F","F","F","T","F"
63102.000,"T","F","T","T","F","F","F"
32560.000,"F","T","F","F","F","F","F"
31207.000,"T","T","T","F","F","T","F"
52118.000,"F","F","F","F","F","F","T"
11485.000,"F","F","F","T","F","F","F"
90115.000,"F","T","T","T","F","F","F"
53215.000,"T","F","F","F","T","F","F"
76138.000,"F","T","F","F","T","F","F"
54182.000,"F","F","F","F","F","F","T"
42608.000,"F","F","F","F","T","F","F"
27495.000,"T","F","F","F","T","F","F"
91796.000,"F","F","F","T","F","F","F"
35990.000,"F","F","F","F","F","F","F"
81051.000,"F","T","F","T","F","F","F"
65056.000,"F","F","F","F","F","T","F"
2120.000,"F","F","F","F","F","F","T"
81118.000,"F","F","F","F","F","F","F"
49035.000,"F","F","F","F","F","F","F"
73908.000,"T","F","F","F","F","F","F"
66762.000,"F","F","F","F","F","F","F"
78427.000,"F","F","T","T","F","T","F"
92332.000,"F","F","F","F","T","F","F"
89108.000,"F","F","F","F","T","F","F"
92203.000,"F","T","T","T","T","F","F"
68475.000,"F","F","F","F","T","F","T"
53154.000,"T","T","T","T","T","F","F"
65824.000,"T","T","T","F","F","T","F"
64424.000,"F","F","T","F","F","F","T"
22106.000,"T","T","T","T","T","T","F"
38027.000,"T","T","F","F","F","F","F"
33793.000,"F","F","F","T","F","F","F"
77000.000,"F","F","F","T","F","F","F"
77912.000,"T","F","F","T","F","T","T"
13847.000,"F","F","F","F","F","F","T"
27605.000,"T","T","T","F","T","T","F"
1952.000,"T","T","T","T","T","T","T"
63938.000,"F","T","F","F","T","F","F"
63623.000,"T","T","T","T","T","F","F"
1971.000,"F","F","F","F","F","F","F"
81214.000,"T","F","F","F","F","F","T"
73111.000,"T","T","T","F","F","F","F"
24367.000,"F","F","F","F","T","F","T"
44015.000,"F","F","F","F","F","F","T"
9956.000,"T","T","T","T","T","T","T"
64124.000,"F","F","T","T","F","T","T"
52524.000,"F","F","F","F","T","F","F"
13663.000,"F","F","T","F","F","F","F"
57262.000,"T","F","F","F","F","T","F"
42013.000,"T","T","T","T","T","F","F"
58554.000,"F","F","F","F","F","F","F"
19891.000,"F","F","F","T","T","T","F"
55110.000,"F","F","F","F","F","T","F"
97381.000,"F","T","F","F","F","T","F"
98863.000,"F","F","F","F","F","F","F"
76852.000,"F","F","F","F","T","F","F"
34593.000,"T","F","F","F","T","F","F"
24565.000,"F","T","F","F","F","F","T"
67501.000,"F","F","F","T","F","F","F"
52823.000,"T","F","T","F","F","F","F"
81642.000,"T","T","T","F","T","F","T"
40436.000,"T","F","F","T","T","F","F"
32075.000,"F","F","T","F","F","F","T"
13746.000,"F","F","F","F","F","F","F"
37799.000,"F","F","F","F","F","F","T"
77771.000,"T","F","F","F","T","F","F"
76192.000,"F","F","T","T","T","F","F"
18669.000,"F","F","F","F","F","F","F"
100298.000,"F","F","T","T","F","T","F"
1403.000,"T","T","T","F","F","T","F"
41961.000,"T","T","T","T","F","F","F"
41961.000,"T","T","T","T","F","F","F"
97442.000,"F","T","F","F","F","F","F"
65650.000,"T","F","F","F","F","F","F"
19516.000,"F","F","F","F","F","F","F"
65353.000,"F","F","F","F","F","F","F"
76347.000,"F","F","F","F","F","F","F"
77967.000,"T","T","T","T","T","F","F"
29725.000,"F","F","T","F","T","F","F"
91072.000,"T","F","F","F","T","F","F"
78070.000,"F","F","F","F","F","F","T"
82943.000,"F","F","F","T","T","F","T"
51138.000,"T","F","T","F","F","T","F"
76173.000,"F","T","F","T","F","F","F"
36614.000,"T","F","T","F","F","F","F"
35777.000,"F","F","F","F","F","F","F"
97410.000,"T","T","T","T","T","F","F"
48781.000,"T","T","T","F","T","F","F"
90077.000,"F","F","F","T","T","T","F"
46650.000,"F","T","F","F","T","F","F"
21547.000,"F","F","F","F","F","F","T"
53025.000,"F","F","F","F","T","F","T"
49951.000,"F","F","F","T","T","F","F"
59155.000,"F","F","T","F","T","F","F"
59393.000,"T","T","T","F","F","T","T"
29655.000,"T","T","T","T","T","T","T"
36760.000,"F","F","F","T","F","F","F"
6508.000,"T","T","T","T","T","F","T"
78351.000,"F","F","F","F","T","F","F"
56229.000,"F","F","F","F","T","F","F"
14405.000,"F","F","T","T","T","F","F"
14405.000,"F","F","T","T","T","F","F"
99161.000,"F","T","F","T","F","T","F"
34254.000,"F","F","F","T","T","F","T"
64465.000,"F","F","F","T","F","F","F"
