ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial
99531.000,25.988,7087.919,"CO",0.000,"T","F","F","F"
91095.000,50.060,7088.242,"NE",0.000,"F","F","F","F"
61015.000,40.372,7088.262,"CO",0.000,"T","F","F","F"
51425.000,50.602,7088.865,"S",0.000,"F","F","F","T"
79398.000,56.077,7088.887,"SE",0.000,"F","F","F","T"
100537.000,54.573,7088.964,"SE",1.000,"T","T","T","T"
36503.000,18.497,7089.465,"SE",1.000,"F","F","F","F"
72711.000,41.971,7089.491,"S",1.000,"F","F","F","F"
90250.000,46.654,7089.643,"CO",1.000,"F","F","F","F"
16090.000,59.379,7089.678,"S",1.000,"F","F","F","F"
62186.000,29.291,7089.836,"NE",0.000,"T","T","T","T"
51143.000,21.590,7090.007,"N",1.000,"F","F","F","F"
80269.000,26.068,7090.217,"SE",1.000,"F","F","T","F"
79444.000,36.336,7090.309,"CO",0.000,"T","T","T","T"
30419.000,35.299,7090.780,"SE",0.000,"F","F","F","F"
100475.000,32.772,7090.891,"CO",1.000,"T","F","F","F"
6378.000,56.619,7091.194,"S",1.000,"F","F","T","T"
88962.000,40.142,7091.649,"S",1.000,"F","T","F","T"
28942.000,61.038,7092.380,"NE",1.000,"F","F","F","F"
57379.000,31.839,7092.502,"CO",1.000,"F","F","F","F"
25896.000,43.544,18678.000,"SE",1.000,"F","F","F","F"
44732.000,33.018,7092.990,"NE",1.000,"F","F","F","F"
14293.000,36.262,7093.051,"CO",0.000,"F","F","F","F"
14293.000,36.262,7093.051,"CO",0.000,"F","F","F","F"
5315.000,25.660,7093.219,"NE",0.000,"T","T","T","T"
25454.000,70.086,7093.373,"S",0.000,"F","F","F","F"
5377.000,35.187,7093.657,"CO",1.000,"F","F","F","F"
22464.000,40.151,7094.137,"SE",0.000,"T","T","T","T"
15548.000,30.340,7094.275,"N",0.000,"F","F","F","F"
32739.000,34.323,7094.316,"S",0.000,"F","F","F","F"
6069.000,48.164,7094.611,"SE",0.000,"F","T","F","F"
7520.000,33.208,7094.924,"CO",0.000,"F","T","F","F"
26411.000,25.117,7095.465,"S",0.000,"F","T","F","F"
44304.000,35.428,7095.825,"S",1.000,"T","T","T","T"
88118.000,39.484,7095.971,"N",1.000,"F","F","F","F"
46713.000,61.048,7096.077,"S",1.000,"T","F","F","F"
29809.000,51.609,7096.173,"SE",1.000,"T","F","F","F"
18471.000,39.334,7096.387,"SE",1.000,"F","T","F","F"
97897.000,41.136,7096.556,"NE",1.000,"F","F","F","F"
56482.000,40.120,7096.595,"SE",1.000,"F","F","F","F"
66279.000,56.211,7096.644,"SE",1.000,"F","F","F","F"
89201.000,28.863,7096.705,"S",1.000,"F","F","F","F"
27451.000,31.432,7096.800,"SE",0.000,"F","F","F","F"
90630.000,31.407,7097.207,"SE",1.000,"F","F","F","F"
91623.000,28.266,7097.405,"NE",0.000,"F","F","F","F"
7790.000,22.933,7097.422,"CO",0.000,"T","T","T","T"
60807.000,28.615,7097.530,"NE",1.000,"T","T","T","T"
77047.000,42.268,7097.623,"CO",1.000,"T","F","F","F"
3270.000,26.524,7098.839,"N",0.000,"F","F","F","T"
75660.000,49.597,7098.850,"NE",0.000,"F","F","F","T"
83670.000,52.592,17567.000,"NE",1.000,"F","T","F","F"
17082.000,57.745,7099.031,"SE",1.000,"F","F","F","F"
62205.000,39.385,7099.581,"S",1.000,"T","T","T","T"
95412.000,32.505,7100.021,"CO",0.000,"T","T","T","T"
67988.000,44.438,7100.045,"SE",1.000,"F","F","F","F"
37755.000,58.213,7100.077,"N",1.000,"F","F","F","F"
44641.000,42.854,7100.103,"NE",0.000,"F","F","F","F"
51503.000,48.138,7100.130,"SE",1.000,"F","F","F","F"
80101.000,31.843,7100.148,"SE",1.000,"T","T","T","T"
63308.000,30.143,7100.571,"CO",0.000,"F","F","F","F"
79405.000,30.932,7100.925,"SE",1.000,"T","T","T","T"
100739.000,34.114,7100.981,"NE",1.000,"T","F","T","T"
100739.000,34.114,7100.981,"NE",1.000,"T","F","T","T"
78653.000,52.441,7101.133,"SE",0.000,"F","F","T","F"
71323.000,49.395,7101.231,"S",1.000,"F","F","F","F"
49969.000,29.507,7101.492,"CO",1.000,"F","F","F","F"
99164.000,60.660,7102.303,"SE",1.000,"F","F","F","F"
7763.000,18.460,7102.571,"S",0.000,"F","F","F","F"
38937.000,55.195,7102.849,"CO",1.000,"F","T","F","F"
32247.000,50.110,7103.451,"SE",1.000,"T","F","F","F"
98157.000,41.027,7104.163,"S",1.000,"F","F","F","F"
72155.000,46.323,7104.497,"SE",1.000,"F","F","F","T"
26677.000,29.726,7104.504,"SE",0.000,"T","F","F","F"
58413.000,44.183,7105.036,"SE",0.000,"F","F","F","F"
89824.000,36.804,7105.087,"SE",1.000,"F","F","F","F"
80628.000,45.871,7105.470,"NE",0.000,"F","T","F","F"
13048.000,40.043,7105.583,"S",1.000,"F","F","F","T"
14358.000,21.767,7106.341,"S",0.000,"F","F","F","F"
14358.000,21.767,7106.341,"S",0.000,"F","F","F","F"
26692.000,31.187,7106.756,"SE",0.000,"F","F","F","F"
24933.000,48.844,7106.908,"NE",0.000,"F","F","F","F"
64686.000,19.136,7107.523,"N",1.000,"T","T","T","T"
57315.000,37.998,7107.832,"CO",1.000,"F","F","F","F"
87170.000,60.581,7107.984,"CO",1.000,"T","T","T","T"
11915.000,39.118,7108.218,"CO",1.000,"F","F","F","F"
55329.000,33.780,7108.374,"CO",1.000,"F","F","F","F"
14418.000,28.998,7108.434,"NE",0.000,"F","F","T","T"
14418.000,28.998,7108.434,"NE",0.000,"F","F","T","T"
64282.000,35.346,7108.461,"N",0.000,"T","F","F","F"
45734.000,36.050,7108.502,"SE",0.000,"T","T","T","T"
22055.000,29.950,7108.606,"CO",0.000,"T","T","T","T"
85167.000,22.584,7108.613,"SE",0.000,"F","T","F","F"
97081.000,40.627,7108.831,"CO",0.000,"F","F","F","F"
51518.000,69.544,7108.836,"S",0.000,"F","T","F","F"
65242.000,34.988,7108.894,"CO",0.000,"T","T","T","T"
19973.000,59.176,7109.063,"CO",0.000,"T","T","T","T"
89056.000,50.230,7109.125,"N",1.000,"F","T","F","F"
25145.000,32.556,7109.216,"NE",1.000,"T","F","F","T"
4975.000,37.369,7109.968,"SE",0.000,"F","F","F","F"
38152.000,32.683,7110.325,"SE",1.000,"F","F","F","T"
13985.000,24.136,7110.449,"SE",1.000,"F","F","F","F"
60149.000,55.084,7110.457,"CO",1.000,"F","T","F","T"
12036.000,57.932,7110.461,"SE",1.000,"F","F","F","F"
49670.000,41.785,7110.611,"CO",1.000,"F","F","F","F"
45056.000,43.926,7110.870,"NE",0.000,"T","T","T","T"
43935.000,41.648,7111.275,"SE",0.000,"F","F","F","F"
15506.000,44.205,7111.876,"SE",0.000,"T","T","T","T"
74037.000,40.716,7111.943,"CO",1.000,"F","T","F","F"
67174.000,40.478,7112.004,"NE",0.000,"F","T","F","F"
15977.000,30.794,7112.168,"NE",1.000,"F","F","F","F"
92994.000,31.770,7112.350,"CO",1.000,"F","F","T","T"
45748.000,57.159,7112.391,"SE",0.000,"T","F","F","F"
36113.000,37.596,7112.548,"SE",1.000,"T","T","T","T"
70433.000,36.003,7112.690,"SE",1.000,"T","T","T","T"
3531.000,47.650,7112.793,"CO",1.000,"T","F","F","F"
80098.000,37.434,7112.970,"SE",0.000,"T","F","F","F"
10448.000,24.638,7113.037,"NE",1.000,"F","F","F","F"
67724.000,49.216,7113.204,"CO",1.000,"F","T","F","F"
70666.000,34.938,7113.537,"NE",0.000,"F","T","F","F"
91006.000,26.932,7113.567,"SE",1.000,"F","F","F","F"
53447.000,39.988,7114.142,"CO",0.000,"T","F","F","F"
87920.000,41.541,7114.356,"SE",0.000,"T","T","T","T"
48965.000,22.876,7114.520,"SE",0.000,"F","F","F","F"
70489.000,70.450,7114.752,"CO",1.000,"F","F","F","T"
46748.000,37.085,7114.908,"S",0.000,"F","F","F","F"
48128.000,34.649,7115.107,"CO",0.000,"F","F","F","F"
25297.000,55.617,7115.450,"NE",1.000,"F","F","F","T"
67953.000,50.502,7115.749,"SE",0.000,"F","F","F","T"
67979.000,34.944,7115.839,"SE",1.000,"F","F","F","F"
67454.000,52.067,7115.902,"S",0.000,"F","T","F","F"
40981.000,58.661,7116.108,"SE",1.000,"T","T","T","T"
3200.000,30.952,7116.120,"CO",0.000,"T","T","T","T"
38818.000,19.750,7116.226,"NE",1.000,"T","T","T","T"
11095.000,32.828,7116.394,"SE",0.000,"F","F","F","F"
59815.000,44.630,7116.411,"SE",1.000,"F","F","F","F"
87618.000,28.355,7116.505,"NE",1.000,"T","T","T","T"
45367.000,48.418,7116.780,"SE",1.000,"F","F","T","F"
38584.000,70.687,7117.148,"NE",0.000,"F","T","F","T"
59468.000,28.902,7117.187,"S",1.000,"F","F","F","F"
58558.000,41.874,7117.390,"NE",0.000,"F","F","F","T"
68349.000,38.876,7118.098,"SE",0.000,"T","F","F","T"
99024.000,55.283,7118.350,"CO",0.000,"F","T","F","F"
89068.000,36.702,7118.442,"N",1.000,"F","F","F","F"
9441.000,34.063,7118.671,"SE",1.000,"T","F","F","F"
45245.000,23.260,7118.928,"SE",0.000,"F","F","F","F"
75103.000,40.627,7119.005,"CO",0.000,"T","T","T","T"
6443.000,20.783,7119.019,"SE",1.000,"F","F","F","F"
64742.000,19.443,7119.418,"SE",1.000,"T","T","T","T"
72401.000,22.993,7119.625,"S",1.000,"F","T","F","F"
15221.000,44.381,7119.657,"S",1.000,"F","F","T","F"
89707.000,39.079,7119.728,"SE",1.000,"F","T","F","F"
31168.000,22.930,7119.776,"SE",1.000,"F","F","F","F"
10526.000,29.114,7119.810,"SE",0.000,"T","T","T","T"
68863.000,18.840,7119.832,"S",0.000,"F","T","T","F"
21984.000,44.909,7119.955,"NE",1.000,"F","F","T","T"
51967.000,36.020,7120.117,"NE",0.000,"F","T","F","F"
18284.000,50.606,7120.313,"SE",1.000,"F","F","F","F"
68442.000,30.660,7121.541,"SE",0.000,"F","F","T","F"
60044.000,24.272,7122.038,"N",0.000,"F","F","F","F"
47176.000,55.509,7122.283,"SE",0.000,"F","F","F","F"
44983.000,29.714,19456.000,"CO",1.000,"F","F","F","F"
5692.000,24.391,7122.958,"SE",0.000,"F","F","F","F"
75816.000,36.592,7123.963,"CO",0.000,"F","F","F","F"
76175.000,48.145,7124.032,"SE",0.000,"F","T","F","F"
13312.000,29.557,7124.170,"SE",1.000,"T","T","T","T"
6117.000,32.448,7124.513,"SE",1.000,"F","F","F","T"
12492.000,42.383,7124.522,"NE",0.000,"F","F","F","F"
89778.000,39.094,7124.845,"S",0.000,"F","F","F","F"
14340.000,40.715,7124.987,"CO",1.000,"T","T","T","T"
14340.000,40.715,7124.987,"CO",1.000,"T","T","T","T"
19910.000,19.234,7125.065,"SE",0.000,"F","F","F","F"
14730.000,27.500,7125.387,"SE",1.000,"F","F","F","F"
79917.000,20.019,7125.486,"SE",1.000,"F","F","F","F"
1569.000,23.489,7126.112,"SE",0.000,"T","T","T","T"
89225.000,36.897,7126.288,"CO",0.000,"F","F","F","F"
71745.000,40.270,7126.389,"SE",1.000,"F","F","F","F"
16136.000,59.385,7126.539,"S",1.000,"T","T","T","T"
64260.000,48.601,7126.657,"S",1.000,"T","T","T","T"
16612.000,34.430,7126.666,"SE",1.000,"T","F","F","F"
66661.000,31.548,7126.957,"SE",1.000,"F","F","F","F"
8236.000,34.474,7127.230,"NE",0.000,"T","T","T","T"
81400.000,21.862,7127.540,"SE",1.000,"F","T","F","F"
9461.000,34.560,7127.617,"SE",0.000,"T","T","T","T"
33635.000,51.960,7128.977,"S",0.000,"F","F","F","F"
14964.000,25.531,7129.347,"CO",0.000,"T","T","T","T"
18880.000,35.630,7129.360,"NE",0.000,"T","T","F","F"
21106.000,22.403,7130.012,"SE",1.000,"F","F","T","F"
37739.000,72.076,7130.022,"CO",0.000,"T","T","T","T"
38211.000,45.040,7130.443,"SE",1.000,"T","F","F","F"
38722.000,41.399,7131.005,"SE",1.000,"F","F","F","F"
95382.000,42.410,7131.353,"CO",1.000,"F","T","F","F"
67386.000,44.162,7131.500,"SE",0.000,"F","F","F","F"
45410.000,23.135,7131.573,"SE",1.000,"F","F","T","F"
43158.000,49.196,7131.919,"N",1.000,"F","F","F","F"
28412.000,37.275,7132.155,"CO",0.000,"F","F","F","T"
63734.000,23.673,7132.600,"CO",0.000,"T","T","T","T"
33983.000,48.685,7133.079,"SE",1.000,"T","T","T","T"
51349.000,23.061,7133.378,"SE",1.000,"F","F","F","T"
83041.000,19.527,7133.512,"SE",1.000,"F","F","F","F"
74040.000,30.824,7133.522,"SE",1.000,"F","F","F","F"
32355.000,21.836,7133.741,"S",0.000,"F","F","F","F"
16216.000,39.816,7133.854,"SE",1.000,"F","T","F","F"
39083.000,43.828,7133.868,"CO",0.000,"F","F","F","F"
26270.000,35.032,7133.909,"S",1.000,"F","F","F","F"
15400.000,23.517,7134.230,"SE",1.000,"T","T","T","T"
23562.000,28.524,7134.254,"SE",0.000,"F","T","F","F"
34426.000,23.645,7134.431,"NE",0.000,"T","T","T","T"
22996.000,33.431,7135.008,"NE",0.000,"F","F","F","F"
86087.000,32.571,7135.239,"NE",0.000,"F","F","F","F"
4555.000,39.748,7135.598,"S",0.000,"F","F","F","T"
80409.000,61.841,7135.662,"NE",1.000,"F","F","F","T"
17664.000,24.364,7136.152,"SE",1.000,"F","F","F","F"
42256.000,41.337,7136.298,"NE",1.000,"F","F","F","F"
47600.000,61.221,7136.509,"SE",0.000,"T","T","T","T"
33576.000,28.408,7137.000,"NE",0.000,"F","F","F","T"
15927.000,54.449,7137.140,"CO",0.000,"F","F","F","F"
24304.000,21.411,7137.390,"CO",1.000,"T","F","F","F"
34121.000,30.397,7137.473,"CO",1.000,"F","T","F","F"
66984.000,73.693,7137.867,"S",0.000,"F","F","F","F"
7179.000,50.060,7138.108,"SE",1.000,"T","T","T","T"
8965.000,30.182,7139.031,"SE",0.000,"T","T","T","T"
89070.000,41.379,7139.296,"N",0.000,"F","F","F","F"
84753.000,48.070,7139.609,"NE",1.000,"F","F","F","F"
88467.000,56.860,7139.717,"NE",0.000,"F","F","F","F"
74348.000,36.438,7139.796,"CO",1.000,"F","F","F","F"
89867.000,40.355,7139.822,"CO",0.000,"F","F","F","F"
1217.000,56.385,7139.874,"CO",0.000,"F","F","F","F"
83793.000,33.658,7140.175,"N",1.000,"F","F","F","F"
80988.000,22.742,7140.252,"NE",1.000,"F","F","F","F"
23665.000,43.012,7140.820,"SE",0.000,"F","F","F","F"
82871.000,32.946,7140.875,"SE",1.000,"F","F","F","F"
50653.000,24.327,7141.133,"NE",0.000,"T","T","T","T"
28571.000,49.037,7141.295,"S",1.000,"F","T","F","F"
4098.000,29.355,7141.531,"CO",1.000,"F","T","F","F"
39970.000,39.064,7141.648,"CO",0.000,"F","F","F","F"
61626.000,28.865,7141.695,"S",1.000,"F","T","F","F"
84537.000,50.158,7141.843,"NE",0.000,"T","T","T","T"
80078.000,18.396,7141.867,"SE",1.000,"T","F","F","F"
37902.000,33.808,7142.335,"CO",0.000,"F","F","T","T"
57957.000,48.358,7142.948,"S",0.000,"F","F","F","F"
59154.000,45.799,7143.457,"NE",1.000,"F","F","F","F"
36216.000,30.795,7143.826,"CO",1.000,"F","F","F","F"
23973.000,51.430,7144.229,"SE",1.000,"T","F","F","F"
30315.000,19.476,7144.461,"CO",0.000,"T","T","T","T"
49220.000,24.953,7144.563,"NE",0.000,"F","T","F","F"
64115.000,56.034,7144.696,"SE",1.000,"F","F","T","F"
31997.000,27.496,7144.806,"SE",0.000,"F","F","F","F"
34416.000,29.157,7145.439,"SE",1.000,"F","T","F","F"
32751.000,33.288,7145.447,"SE",0.000,"F","F","F","F"
64598.000,23.174,7145.527,"NE",1.000,"F","F","F","F"
22184.000,29.088,7145.595,"SE",0.000,"F","F","F","T"
56145.000,26.496,7145.768,"CO",0.000,"T","T","T","T"
46207.000,47.577,7145.841,"S",1.000,"T","T","T","T"
95584.000,21.897,7146.249,"SE",0.000,"F","F","F","F"
50023.000,66.197,7146.588,"SE",0.000,"F","T","F","F"
32794.000,18.494,7146.642,"SE",1.000,"F","T","F","T"
95422.000,25.072,7146.725,"S",1.000,"F","T","F","T"
47363.000,22.625,7147.010,"S",1.000,"F","T","F","F"
60486.000,46.127,7147.505,"SE",0.000,"T","T","T","T"
33876.000,37.350,7147.602,"CO",1.000,"F","F","F","F"
96593.000,57.666,7147.701,"S",1.000,"F","F","F","F"
5698.000,41.933,7147.924,"S",0.000,"F","F","F","T"
80802.000,31.829,7148.039,"SE",1.000,"F","T","F","F"
38998.000,22.077,7148.102,"SE",1.000,"T","T","T","T"
40872.000,31.921,7148.645,"SE",1.000,"F","F","T","T"
20162.000,38.644,7149.251,"SE",0.000,"T","T","T","T"
19108.000,32.425,7149.273,"S",1.000,"F","F","F","F"
89982.000,34.098,7149.403,"S",1.000,"F","F","F","T"
72750.000,23.345,7149.485,"S",1.000,"F","F","F","F"
58998.000,30.173,7149.489,"S",1.000,"F","F","F","F"
100176.000,40.233,7150.222,"SE",0.000,"T","F","T","F"
68348.000,37.640,7150.263,"NE",1.000,"F","F","F","F"
26392.000,18.409,7150.553,"S",1.000,"T","T","T","T"
14191.000,36.457,7150.608,"NE",1.000,"F","T","F","F"
23362.000,56.382,7150.615,"NE",1.000,"T","T","T","T"
41593.000,22.742,7150.792,"SE",0.000,"F","F","F","F"
58216.000,38.388,7150.942,"NE",0.000,"T","T","T","T"
21298.000,40.297,7151.274,"SE",1.000,"F","F","F","F"
48802.000,54.870,7151.751,"SE",0.000,"F","F","F","F"
65503.000,41.384,7151.810,"SE",1.000,"T","T","T","T"
59367.000,28.777,7152.271,"S",0.000,"F","F","F","F"
90856.000,28.702,7152.684,"CO",0.000,"T","T","T","T"
91007.000,32.438,7152.744,"CO",0.000,"T","F","F","F"
24156.000,31.840,7153.412,"CO",0.000,"T","T","T","T"
100525.000,34.887,7153.595,"SE",0.000,"T","T","T","T"
10863.000,20.240,7154.271,"NE",1.000,"F","F","F","F"
89736.000,31.018,7154.543,"SE",0.000,"F","F","F","F"
84196.000,41.031,7154.697,"SE",1.000,"F","F","F","F"
70408.000,32.575,7154.932,"SE",1.000,"F","F","F","F"
28898.000,34.330,7154.998,"NE",1.000,"F","F","F","F"
14283.000,45.076,7155.333,"SE",0.000,"F","F","F","F"
14283.000,45.076,7155.333,"SE",0.000,"F","F","F","F"
88984.000,23.354,7155.525,"SE",1.000,"T","T","T","T"
42050.000,23.119,7155.800,"N",1.000,"T","T","T","T"
27970.000,38.539,7156.051,"CO",1.000,"T","T","T","T"
89928.000,51.778,7156.119,"SE",0.000,"F","F","F","F"
68727.000,31.206,7156.157,"CO",1.000,"T","T","T","T"
11697.000,56.056,7156.188,"SE",0.000,"F","F","F","T"
79138.000,33.566,7156.406,"SE",1.000,"F","F","F","F"
69470.000,27.645,7156.406,"SE",1.000,"F","F","F","T"
99240.000,48.325,7156.448,"S",0.000,"F","F","F","F"
33773.000,42.108,7156.586,"CO",0.000,"F","F","F","F"
4728.000,34.195,7156.804,"CO",1.000,"F","F","F","T"
87502.000,18.404,7157.007,"SE",1.000,"F","F","F","F"
95041.000,50.290,7157.166,"SE",0.000,"F","T","T","F"
63475.000,28.390,7157.498,"NE",1.000,"F","F","F","F"
47299.000,35.198,7157.796,"SE",0.000,"F","F","T","F"
67494.000,35.047,7158.152,"SE",1.000,"F","F","F","F"
30677.000,47.866,7158.284,"SE",0.000,"T","T","T","T"
50367.000,58.196,7158.321,"CO",1.000,"F","T","F","F"
4854.000,63.145,7159.155,"SE",0.000,"F","T","F","F"
52254.000,31.740,7159.173,"NE",0.000,"F","F","F","F"
32135.000,25.097,7159.251,"NE",0.000,"F","F","F","T"
23906.000,40.563,7159.255,"NE",0.000,"F","F","F","F"
58313.000,66.790,7159.508,"NE",1.000,"T","T","T","T"
89365.000,39.972,7159.617,"SE",1.000,"F","F","F","F"
74036.000,28.093,7160.047,"SE",1.000,"T","T","T","T"
61743.000,24.446,7160.348,"SE",0.000,"F","F","F","F"
62550.000,53.532,7160.597,"S",0.000,"F","F","F","F"
26554.000,22.491,7160.842,"SE",0.000,"T","T","T","T"
89033.000,44.567,7161.036,"CO",1.000,"F","F","F","F"
58410.000,29.884,28967.000,"SE",0.000,"T","F","F","F"
27556.000,32.613,7161.175,"SE",1.000,"F","F","F","F"
92788.000,22.230,7161.499,"SE",1.000,"F","F","F","F"
8905.000,30.290,7161.520,"CO",1.000,"T","F","F","F"
92178.000,52.779,7161.688,"S",1.000,"F","F","F","F"
18026.000,31.248,7161.722,"SE",0.000,"F","F","F","F"
58340.000,51.422,7162.045,"SE",0.000,"F","F","F","F"
31058.000,40.579,7162.051,"SE",0.000,"F","F","F","F"
82825.000,40.885,7162.444,"NE",1.000,"T","T","F","F"
17865.000,25.371,7162.866,"NE",1.000,"F","T","F","F"
19835.000,53.073,7163.103,"S",1.000,"T","T","T","T"
8841.000,40.206,7163.421,"S",0.000,"F","T","F","F"
33668.000,32.812,7164.629,"NE",0.000,"F","F","F","F"
93802.000,26.757,7164.788,"SE",0.000,"F","F","F","F"
57958.000,46.114,7165.499,"SE",0.000,"F","F","F","F"
26330.000,52.616,7165.850,"SE",0.000,"F","T","F","F"
17917.000,31.972,7166.032,"SE",0.000,"T","T","T","T"
78156.000,51.070,7166.325,"SE",1.000,"T","F","T","F"
93940.000,69.722,7166.596,"S",0.000,"F","T","T","F"
54845.000,52.345,7166.675,"SE",1.000,"F","F","F","F"
43831.000,41.489,7166.903,"N",0.000,"F","T","F","F"
43831.000,41.489,7166.903,"N",0.000,"F","T","F","F"
55555.000,47.916,7166.968,"S",1.000,"F","T","F","F"
44529.000,26.559,7167.216,"NE",1.000,"F","T","F","F"
55791.000,36.750,7167.604,"SE",1.000,"F","F","F","F"
1198.000,35.666,7167.777,"S",1.000,"T","T","T","T"
47698.000,26.279,7167.878,"CO",1.000,"F","F","F","T"
66914.000,33.319,7167.879,"CO",1.000,"F","T","F","T"
77647.000,32.596,7167.881,"SE",1.000,"T","T","T","T"
57032.000,49.511,7167.970,"SE",0.000,"F","T","F","F"
90582.000,44.560,7168.285,"NE",0.000,"F","T","F","T"
98806.000,53.407,7168.404,"SE",0.000,"F","F","T","F"
56281.000,52.329,7168.408,"NE",0.000,"F","T","T","F"
95092.000,46.428,7168.582,"CO",0.000,"T","F","F","F"
52412.000,30.195,7168.928,"SE",0.000,"F","F","F","F"
11797.000,40.695,7168.985,"SE",1.000,"F","F","F","F"
29143.000,50.335,7169.055,"SE",1.000,"F","F","F","F"
84357.000,52.991,7169.463,"SE",1.000,"F","F","F","F"
97455.000,38.691,7169.559,"S",0.000,"T","T","T","T"
43721.000,27.620,7169.569,"SE",0.000,"F","F","F","T"
92674.000,44.607,7169.605,"CO",1.000,"T","T","T","T"
13661.000,38.314,7169.765,"SE",1.000,"F","F","F","F"
31147.000,47.080,7170.416,"NE",1.000,"F","F","F","F"
32483.000,24.114,7170.534,"SE",0.000,"F","F","F","F"
26594.000,25.768,7170.764,"NE",1.000,"F","F","F","F"
55268.000,32.025,7171.025,"SE",1.000,"F","F","F","F"
32683.000,64.591,27656.000,"N",1.000,"F","F","F","F"
43340.000,32.690,7171.897,"NE",1.000,"F","F","F","F"
95459.000,40.946,7172.176,"SE",1.000,"F","T","F","T"
59813.000,33.650,7172.530,"CO",0.000,"F","F","F","F"
16267.000,26.238,7172.597,"NE",1.000,"F","T","F","F"
99875.000,48.633,7172.745,"SE",1.000,"F","F","F","F"
25455.000,64.461,7172.808,"S",0.000,"T","T","T","T"
30898.000,50.843,7172.910,"SE",1.000,"F","F","T","F"
17829.000,36.474,7173.105,"CO",0.000,"F","F","F","T"
81582.000,29.147,7173.141,"CO",0.000,"T","T","T","T"
87539.000,27.945,7173.152,"SE",0.000,"F","F","F","F"
36299.000,42.292,7173.265,"SE",0.000,"F","F","F","F"
38522.000,29.864,7174.073,"CO",0.000,"F","F","F","F"
54843.000,43.430,7174.115,"NE",1.000,"F","F","F","F"
20607.000,38.635,7174.136,"SE",1.000,"F","F","F","F"
40788.000,58.274,7174.146,"SE",1.000,"T","T","T","T"
62610.000,59.785,7174.240,"SE",1.000,"F","F","F","F"
60944.000,24.351,7174.440,"NE",1.000,"F","F","F","F"
98593.000,24.486,7175.170,"SE",0.000,"F","F","F","F"
89147.000,27.446,7175.733,"S",1.000,"F","F","F","F"
91961.000,31.134,7175.820,"SE",1.000,"T","T","T","T"
15064.000,19.822,7176.174,"SE",1.000,"F","T","F","F"
60132.000,51.562,7176.535,"SE",1.000,"T","T","T","T"
68651.000,36.894,7176.656,"SE",0.000,"T","T","T","T"
27103.000,23.719,7176.734,"S",1.000,"F","F","F","F"
20520.000,19.183,7177.190,"CO",1.000,"T","T","T","T"
89209.000,22.310,7177.479,"S",1.000,"F","T","F","F"
31794.000,34.248,7177.488,"NE",1.000,"F","F","F","F"
92291.000,34.661,7177.581,"SE",1.000,"T","F","F","F"
6174.000,27.354,7177.935,"NE",1.000,"T","F","F","F"
52634.000,26.277,7177.940,"NE",0.000,"F","F","F","T"
59427.000,40.889,7178.349,"SE",1.000,"F","F","F","T"
37531.000,44.323,7178.503,"CO",1.000,"T","T","T","T"
