ID,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos
32948.000,"F","F","F","F","F","F","F","F","T"
84190.000,"F","T","F","F","F","F","T","F","F"
35407.000,"F","F","F","F","F","F","F","F","T"
91606.000,"F","F","F","F","F","F","F","F","F"
23720.000,"F","F","T","T","T","T","T","T","T"
55926.000,"F","F","T","T","T","T","T","T","T"
51578.000,"F","T","F","F","F","F","F","T","F"
71495.000,"T","F","T","F","F","F","T","F","F"
16010.000,"T","T","T","T","T","F","F","T","T"
29589.000,"F","F","F","F","F","F","F","T","T"
48622.000,"F","F","F","F","F","T","F","T","F"
41774.000,"F","T","F","F","F","F","F","T","F"
41774.000,"F","T","F","F","F","F","F","T","F"
33091.000,"T","T","T","T","T","F","F","T","F"
39646.000,"F","F","F","F","F","F","T","T","T"
24757.000,"F","F","F","F","F","F","T","F","F"
47381.000,"F","F","F","F","F","F","F","F","F"
67470.000,"F","F","F","F","F","F","F","F","F"
49892.000,"F","F","F","F","F","T","T","T","T"
58567.000,"T","F","F","F","F","F","F","T","F"
62610.000,"F","F","F","F","F","F","F","F","F"
91835.000,"F","F","F","F","F","F","F","T","F"
63556.000,"F","F","F","F","F","F","F","T","F"
46370.000,"F","T","F","F","F","F","F","F","F"
42417.000,"F","F","T","T","F","F","F","F","F"
76652.000,"F","F","F","F","F","F","T","T","F"
64245.000,"F","F","F","F","F","F","T","F","F"
86674.000,"F","F","F","F","F","F","F","F","F"
23557.000,"F","T","T","F","F","F","F","T","T"
11314.000,"T","F","F","F","F","F","F","F","T"
66745.000,"F","T","F","F","F","F","F","F","F"
4392.000,"F","T","F","F","F","T","T","T","T"
48566.000,"F","F","F","F","F","F","F","F","F"
98159.000,"F","F","F","F","T","F","F","F","F"
91211.000,"F","F","F","F","F","F","F","F","T"
62355.000,"F","F","F","F","F","T","T","T","T"
23468.000,"F","F","F","F","F","F","F","F","F"
42357.000,"F","F","F","F","F","F","F","T","T"
91254.000,"F","T","F","F","F","F","T","T","F"
64483.000,"F","F","F","F","F","F","F","F","F"
5803.000,"F","F","F","F","F","F","F","F","T"
93440.000,"F","T","F","F","F","F","T","T","T"
89459.000,"F","T","F","F","F","F","F","T","F"
5114.000,"F","F","F","F","F","F","T","T","F"
84527.000,"F","F","F","F","F","F","F","F","T"
96889.000,"F","F","F","F","F","F","T","T","T"
3416.000,"F","F","F","F","F","T","F","F","F"
17764.000,"F","F","F","F","F","F","T","F","F"
60700.000,"F","F","F","F","F","F","F","F","T"
43005.000,"F","F","F","F","F","F","F","T","T"
98231.000,"F","F","F","F","F","T","T","T","T"
67051.000,"F","F","F","F","F","F","F","F","F"
84014.000,"F","F","F","F","F","F","T","T","T"
85378.000,"F","T","F","F","F","F","F","T","F"
14626.000,"F","F","F","F","F","F","F","F","F"
72990.000,"F","F","F","F","F","F","F","F","F"
42085.000,"F","F","F","F","F","F","T","F","F"
12366.000,"F","F","F","F","F","F","F","T","F"
28396.000,"F","T","F","F","F","F","F","F","F"
98735.000,"F","F","F","F","F","F","F","F","F"
86967.000,"F","F","F","F","F","F","F","T","T"
94528.000,"F","F","F","F","F","F","T","T","F"
58851.000,"F","F","F","F","F","T","F","F","T"
57633.000,"F","F","F","F","T","F","F","F","F"
2325.000,"F","T","F","F","F","F","F","F","F"
84565.000,"F","F","F","F","F","F","F","F","F"
95673.000,"F","F","T","F","F","T","T","T","T"
69290.000,"F","T","F","F","F","F","F","F","F"
90492.000,"F","F","F","F","F","F","F","T","F"
99531.000,"F","F","F","F","F","F","F","F","T"
91095.000,"F","F","F","F","F","F","T","F","F"
61015.000,"F","F","F","F","F","F","F","T","F"
51425.000,"F","F","F","F","F","F","F","F","T"
79398.000,"F","F","F","F","F","F","F","T","F"
100537.000,"F","F","F","F","F","F","T","F","F"
36503.000,"F","T","F","F","F","F","F","F","F"
72711.000,"F","F","F","F","F","T","T","T","T"
90250.000,"F","F","F","F","F","F","F","T","F"
16090.000,"F","T","F","F","T","F","F","F","T"
62186.000,"F","T","F","F","F","F","T","F","F"
51143.000,"F","F","F","F","F","F","F","T","F"
80269.000,"F","F","F","F","F","F","F","T","F"
79444.000,"F","F","F","F","F","F","F","F","F"
30419.000,"F","F","T","F","F","T","F","F","F"
100475.000,"F","F","F","F","F","F","F","T","T"
6378.000,"T","T","T","T","T","F","T","T","F"
88962.000,"F","F","F","F","F","F","F","T","F"
28942.000,"F","F","F","F","F","T","T","T","T"
57379.000,"F","F","F","F","F","F","F","T","T"
25896.000,"F","F","F","F","F","F","F","T","F"
44732.000,"F","F","F","F","F","F","F","F","T"
14293.000,"F","T","F","F","F","F","F","F","T"
14293.000,"F","T","F","F","F","F","F","F","T"
5315.000,"F","F","F","F","F","F","F","F","F"
25454.000,"F","T","F","F","F","F","F","T","F"
5377.000,"F","F","F","F","F","F","F","F","F"
22464.000,"T","T","T","T","T","F","T","F","F"
15548.000,"F","F","F","F","T","F","F","F","F"
32739.000,"F","F","F","F","F","F","F","F","F"
6069.000,"F","F","F","F","F","F","T","F","F"
7520.000,"F","T","F","F","F","F","F","T","T"
26411.000,"F","T","F","F","F","T","T","T","T"
44304.000,"T","T","T","T","T","F","F","T","F"
88118.000,"F","F","F","F","F","F","F","F","T"
46713.000,"F","T","F","F","F","F","F","T","F"
29809.000,"F","F","F","F","F","F","T","T","F"
18471.000,"F","T","F","F","T","F","F","T","F"
97897.000,"T","T","F","F","F","F","F","T","F"
56482.000,"F","T","F","F","F","F","F","F","F"
66279.000,"F","T","F","F","F","T","F","T","T"
89201.000,"F","F","F","F","F","T","T","T","T"
27451.000,"F","T","F","F","F","F","F","T","T"
90630.000,"F","F","F","F","F","F","F","F","F"
91623.000,"F","F","F","F","F","F","F","T","F"
7790.000,"F","F","T","T","T","T","T","T","T"
60807.000,"F","F","T","T","T","T","T","T","T"
77047.000,"F","F","T","F","F","F","F","T","T"
3270.000,"F","T","F","F","F","F","T","T","F"
75660.000,"F","F","F","F","F","F","F","F","F"
83670.000,"F","F","T","F","F","F","F","T","T"
17082.000,"F","F","F","F","F","F","F","F","F"
62205.000,"T","T","T","T","T","F","F","F","F"
95412.000,"T","T","T","T","T","F","T","F","F"
67988.000,"F","F","F","F","F","F","F","F","T"
37755.000,"F","F","F","F","F","F","F","F","F"
44641.000,"T","F","F","F","F","T","T","T","T"
51503.000,"F","F","F","F","F","F","F","T","F"
80101.000,"T","F","T","T","T","T","T","T","T"
63308.000,"F","F","T","F","F","F","F","F","F"
79405.000,"F","F","F","F","F","F","F","T","T"
100739.000,"F","F","F","F","F","F","F","F","F"
100739.000,"F","F","F","F","F","F","F","F","F"
78653.000,"F","T","F","F","F","F","F","F","F"
71323.000,"F","F","F","F","F","F","T","T","F"
49969.000,"T","F","T","F","F","F","F","T","F"
99164.000,"F","F","T","F","F","F","F","T","F"
7763.000,"F","F","F","F","F","F","F","F","F"
38937.000,"F","T","F","F","F","T","T","T","T"
32247.000,"F","F","F","F","F","T","T","T","T"
98157.000,"F","F","F","F","F","F","F","T","F"
72155.000,"F","F","F","F","F","F","T","T","T"
26677.000,"F","F","F","F","F","F","F","F","F"
58413.000,"T","F","F","F","F","F","F","F","F"
89824.000,"F","F","T","F","F","F","F","T","T"
80628.000,"F","F","F","F","T","F","F","T","F"
13048.000,"F","T","T","F","F","T","T","T","T"
14358.000,"F","F","F","F","F","F","F","F","F"
14358.000,"F","F","F","F","F","F","F","F","F"
26692.000,"T","F","F","F","F","F","F","F","F"
24933.000,"F","T","F","F","F","F","F","T","T"
64686.000,"F","F","F","T","F","F","T","F","T"
57315.000,"F","F","F","F","F","T","T","T","T"
87170.000,"T","T","T","T","T","F","F","T","F"
11915.000,"F","F","F","F","F","F","F","F","F"
55329.000,"F","F","F","F","F","F","T","F","F"
14418.000,"T","T","T","T","T","F","T","T","F"
14418.000,"T","T","T","T","T","F","T","T","F"
64282.000,"F","T","F","F","F","F","F","T","F"
45734.000,"F","F","F","F","F","F","F","T","F"
22055.000,"F","T","F","F","T","F","T","T","F"
85167.000,"F","F","F","F","F","F","F","T","F"
97081.000,"F","F","F","F","F","F","F","F","T"
51518.000,"F","F","T","T","T","T","T","T","T"
65242.000,"F","F","T","F","F","F","T","F","F"
19973.000,"F","F","F","F","T","F","T","T","T"
89056.000,"F","F","F","F","F","F","T","T","T"
25145.000,"F","T","F","F","F","F","F","F","F"
4975.000,"T","F","F","F","F","F","T","F","F"
38152.000,"F","F","T","F","F","F","F","F","F"
13985.000,"F","F","F","F","F","F","T","T","F"
60149.000,"F","F","T","F","F","F","F","F","F"
12036.000,"F","F","T","F","F","F","F","T","F"
49670.000,"F","F","T","F","F","F","F","T","T"
45056.000,"T","T","T","T","T","F","F","T","F"
43935.000,"F","F","T","T","T","T","T","T","T"
15506.000,"T","T","T","T","T","F","F","T","F"
74037.000,"F","T","T","F","F","F","F","F","F"
67174.000,"F","F","F","F","F","F","F","F","F"
15977.000,"F","F","T","T","T","T","T","T","T"
92994.000,"T","T","T","T","T","F","F","F","F"
45748.000,"F","F","F","F","F","F","F","F","F"
36113.000,"F","F","F","F","F","F","F","T","F"
70433.000,"F","F","F","T","F","F","F","F","F"
3531.000,"F","F","T","F","F","F","F","T","F"
80098.000,"F","F","F","F","F","F","F","T","F"
10448.000,"F","T","F","F","F","F","F","F","F"
67724.000,"F","T","F","F","F","F","F","T","F"
70666.000,"F","F","F","F","F","F","F","F","F"
91006.000,"F","F","F","F","F","F","F","F","F"
53447.000,"F","F","F","T","F","T","T","T","T"
87920.000,"F","F","F","F","F","F","F","T","T"
48965.000,"F","F","F","F","F","F","F","T","F"
70489.000,"F","F","F","F","F","F","T","F","T"
46748.000,"F","F","F","F","F","F","T","F","F"
48128.000,"F","F","F","F","T","F","T","T","F"
25297.000,"F","F","T","T","T","T","T","T","T"
67953.000,"F","F","F","F","F","F","F","F","F"
67979.000,"F","F","T","F","F","F","F","F","F"
67454.000,"F","T","F","F","F","F","F","T","F"
40981.000,"F","T","F","F","T","F","F","T","F"
3200.000,"T","T","T","T","T","F","F","T","F"
38818.000,"F","F","T","T","T","T","T","T","T"
11095.000,"F","T","F","F","F","F","F","F","F"
59815.000,"F","F","F","F","F","F","F","F","F"
87618.000,"F","T","T","T","T","F","F","F","F"
45367.000,"F","F","F","F","F","F","T","F","F"
38584.000,"F","F","F","F","F","T","T","T","T"
59468.000,"F","T","F","F","F","F","T","T","F"
58558.000,"F","F","F","F","F","F","F","T","F"
68349.000,"F","T","F","F","F","F","T","T","F"
99024.000,"F","T","F","F","F","F","F","T","F"
89068.000,"F","F","T","F","F","F","T","F","F"
9441.000,"F","F","F","F","T","T","F","T","T"
45245.000,"F","F","F","F","F","F","T","F","F"
75103.000,"T","T","T","T","T","F","F","T","F"
6443.000,"T","T","F","F","F","F","F","T","F"
64742.000,"F","F","F","F","F","F","F","T","T"
72401.000,"F","F","F","F","F","F","F","F","F"
15221.000,"F","T","T","F","F","T","T","T","T"
89707.000,"F","F","F","F","F","F","F","F","F"
31168.000,"F","F","T","F","F","F","F","F","F"
10526.000,"F","F","F","F","F","F","F","T","T"
68863.000,"F","F","F","F","T","F","F","F","F"
21984.000,"T","T","T","T","T","F","F","T","T"
51967.000,"F","F","F","F","F","F","F","T","F"
18284.000,"F","F","F","F","F","F","F","T","F"
68442.000,"F","T","F","F","F","F","F","T","F"
60044.000,"F","F","F","F","F","F","F","T","T"
47176.000,"F","F","F","F","F","F","F","T","F"
44983.000,"F","F","T","F","F","T","F","T","F"
5692.000,"F","T","T","F","F","F","F","T","T"
75816.000,"F","F","F","F","F","F","F","F","F"
76175.000,"F","F","F","F","F","T","T","T","T"
13312.000,"F","F","F","F","F","F","F","F","F"
6117.000,"F","F","F","F","T","F","T","T","F"
12492.000,"F","T","F","F","F","T","F","F","F"
89778.000,"F","F","F","F","F","F","F","T","F"
14340.000,"F","T","F","F","F","F","F","F","F"
14340.000,"F","T","F","F","F","F","F","F","F"
19910.000,"T","F","F","F","F","F","F","F","F"
14730.000,"F","F","F","F","F","F","F","F","T"
79917.000,"F","F","F","F","F","T","T","T","T"
1569.000,"F","F","T","F","F","F","F","T","F"
89225.000,"F","F","F","F","F","F","F","F","F"
71745.000,"F","F","F","F","F","F","F","F","F"
16136.000,"F","F","F","F","F","F","F","T","F"
64260.000,"T","T","T","T","T","F","F","F","F"
16612.000,"F","T","F","F","F","F","F","T","F"
66661.000,"F","F","F","F","T","T","F","F","F"
8236.000,"T","F","F","F","F","F","F","T","F"
81400.000,"F","T","F","F","F","F","F","T","F"
9461.000,"F","F","T","T","T","T","T","T","T"
33635.000,"F","F","F","F","F","T","T","T","T"
14964.000,"T","T","T","T","T","F","T","F","F"
18880.000,"F","T","T","F","T","F","F","F","F"
21106.000,"F","F","T","T","T","T","T","T","T"
37739.000,"F","F","F","F","F","T","T","T","T"
38211.000,"F","F","F","F","F","F","F","F","F"
38722.000,"F","F","T","T","T","T","T","T","T"
95382.000,"F","F","F","F","F","F","F","F","F"
67386.000,"F","T","F","F","F","F","F","F","T"
45410.000,"F","F","F","F","F","F","F","F","F"
43158.000,"F","F","F","F","F","F","F","T","T"
28412.000,"F","F","T","T","T","T","T","T","T"
63734.000,"F","F","T","T","T","T","T","T","T"
33983.000,"F","T","F","F","T","F","T","F","F"
51349.000,"F","T","F","F","F","T","T","F","F"
83041.000,"F","F","F","F","F","F","F","F","T"
74040.000,"F","F","F","F","F","T","T","T","T"
32355.000,"T","T","F","F","F","F","F","F","F"
16216.000,"F","F","F","F","F","F","F","F","F"
39083.000,"F","F","F","F","F","F","F","T","F"
26270.000,"F","F","F","F","F","F","F","T","F"
15400.000,"T","T","T","T","T","F","F","T","F"
23562.000,"F","T","F","F","F","F","F","F","F"
34426.000,"F","T","F","F","T","F","F","T","F"
22996.000,"F","F","T","T","T","T","T","T","T"
86087.000,"F","T","F","F","F","F","F","F","F"
4555.000,"F","F","F","F","F","F","T","T","F"
80409.000,"F","F","F","F","F","F","F","F","F"
17664.000,"F","F","F","F","F","F","T","F","F"
42256.000,"T","F","F","F","F","F","F","F","F"
47600.000,"F","F","F","F","F","F","F","T","F"
33576.000,"F","T","F","F","F","T","T","T","T"
15927.000,"F","F","F","F","F","F","F","T","T"
24304.000,"F","F","F","F","F","F","F","F","F"
34121.000,"F","F","T","T","T","T","T","T","T"
66984.000,"F","F","F","F","F","T","T","T","T"
7179.000,"F","F","T","F","F","F","F","T","T"
8965.000,"F","F","F","F","F","F","F","T","T"
89070.000,"F","T","T","F","F","F","F","T","T"
84753.000,"F","T","F","F","F","F","T","F","F"
88467.000,"F","F","F","F","F","F","F","F","F"
74348.000,"F","F","F","F","F","T","T","T","T"
89867.000,"F","T","F","F","F","F","T","F","F"
1217.000,"F","F","F","F","F","F","F","F","T"
83793.000,"F","F","F","F","F","F","F","F","T"
80988.000,"F","F","T","F","F","T","F","T","T"
23665.000,"F","F","F","F","F","F","F","F","F"
82871.000,"F","F","F","T","F","F","T","T","F"
50653.000,"F","F","F","F","F","F","T","F","F"
28571.000,"F","F","F","F","F","F","F","T","F"
4098.000,"F","F","F","F","F","F","T","T","F"
39970.000,"F","F","F","F","F","F","F","F","F"
61626.000,"F","F","F","F","F","F","F","F","F"
84537.000,"F","F","F","F","F","F","F","F","F"
80078.000,"F","F","F","F","F","F","F","F","F"
37902.000,"T","T","T","T","T","F","F","F","F"
57957.000,"F","F","F","F","F","F","F","F","T"
59154.000,"F","F","F","F","F","F","F","F","F"
36216.000,"F","F","T","T","T","T","T","T","T"
23973.000,"F","F","T","T","T","T","T","T","T"
30315.000,"F","F","F","F","F","F","T","F","F"
49220.000,"T","T","F","F","F","F","F","F","F"
64115.000,"F","T","F","T","F","F","F","F","F"
31997.000,"F","F","T","F","F","F","F","F","F"
34416.000,"F","T","F","F","F","F","T","F","T"
32751.000,"F","F","T","F","F","F","T","F","F"
64598.000,"F","F","T","F","T","F","F","F","F"
22184.000,"T","F","F","F","F","F","F","T","F"
56145.000,"T","T","T","T","T","F","F","T","F"
46207.000,"T","T","T","T","T","F","F","F","F"
95584.000,"F","F","F","F","F","F","F","F","F"
50023.000,"F","F","F","F","F","F","F","T","T"
32794.000,"F","F","F","F","F","F","T","F","F"
95422.000,"F","F","F","F","F","F","F","T","F"
47363.000,"F","F","F","F","F","F","F","T","F"
60486.000,"T","F","F","F","F","F","F","T","T"
33876.000,"F","F","F","F","F","F","F","F","T"
96593.000,"F","F","F","F","F","F","F","F","F"
5698.000,"F","F","F","F","F","F","F","F","F"
80802.000,"F","F","T","T","T","T","T","T","T"
38998.000,"F","T","F","F","F","F","F","T","T"
40872.000,"F","F","F","F","F","F","T","F","F"
20162.000,"F","F","F","F","F","F","F","T","T"
19108.000,"F","F","F","F","T","F","F","F","F"
89982.000,"F","F","F","F","F","F","F","T","F"
72750.000,"F","F","F","F","F","F","F","T","T"
58998.000,"F","F","F","F","F","F","T","T","F"
100176.000,"F","F","F","F","F","F","F","T","T"
68348.000,"F","F","F","F","F","F","F","F","T"
26392.000,"F","T","F","T","F","F","F","T","F"
14191.000,"F","F","F","F","T","F","F","T","T"
23362.000,"T","T","T","T","T","F","F","F","F"
41593.000,"T","F","F","F","F","F","F","F","F"
58216.000,"F","T","F","F","F","F","F","T","T"
21298.000,"F","F","F","F","F","F","F","F","F"
48802.000,"F","F","F","F","F","F","F","T","F"
65503.000,"F","F","F","F","F","F","F","F","F"
59367.000,"F","T","F","F","F","F","F","F","F"
90856.000,"F","T","F","F","F","F","T","T","T"
91007.000,"F","F","F","F","F","F","F","T","F"
24156.000,"F","F","F","F","F","T","F","F","F"
100525.000,"T","T","T","T","T","F","F","F","F"
10863.000,"F","F","F","F","F","F","F","F","T"
89736.000,"F","F","T","F","F","F","F","T","T"
84196.000,"F","F","F","F","F","F","F","F","F"
70408.000,"F","F","F","F","F","F","F","F","F"
28898.000,"F","F","F","F","F","F","F","T","T"
14283.000,"F","F","F","F","F","F","T","F","T"
14283.000,"F","F","F","F","F","F","T","F","T"
88984.000,"T","F","F","F","F","F","F","F","F"
42050.000,"F","F","F","F","F","F","F","T","T"
27970.000,"F","F","T","T","T","T","T","T","T"
89928.000,"F","F","F","F","F","F","T","F","F"
68727.000,"F","F","F","F","F","F","F","F","F"
11697.000,"F","F","F","F","F","F","T","F","F"
79138.000,"F","F","F","F","F","F","T","F","F"
69470.000,"F","F","F","F","F","F","F","F","F"
99240.000,"T","F","F","F","F","F","T","F","F"
33773.000,"F","F","F","F","F","F","F","F","T"
4728.000,"F","T","F","F","F","T","T","T","T"
87502.000,"F","T","T","F","F","F","F","T","T"
95041.000,"F","F","T","F","F","F","F","F","F"
63475.000,"F","F","F","F","F","F","F","F","T"
47299.000,"F","T","F","F","F","F","F","F","F"
67494.000,"F","F","F","F","F","F","F","T","F"
30677.000,"F","F","T","T","T","T","T","T","T"
50367.000,"F","F","T","T","T","T","T","T","T"
4854.000,"F","F","T","F","F","F","F","F","T"
52254.000,"F","F","F","F","F","F","F","T","F"
32135.000,"F","F","F","F","F","F","F","F","F"
23906.000,"F","F","F","F","F","F","F","F","F"
58313.000,"F","T","F","F","F","F","F","F","F"
89365.000,"F","F","F","F","F","T","F","F","F"
74036.000,"F","F","F","F","F","F","T","F","F"
61743.000,"F","T","F","T","F","F","F","F","F"
62550.000,"F","F","F","F","F","F","F","T","F"
26554.000,"T","T","T","T","T","F","T","F","F"
89033.000,"F","F","F","F","F","F","F","F","T"
58410.000,"F","F","F","T","F","F","F","T","T"
27556.000,"F","F","F","F","F","F","F","T","F"
92788.000,"F","F","F","F","F","F","F","T","F"
8905.000,"F","F","F","F","F","F","F","T","T"
92178.000,"F","T","F","F","F","F","F","T","F"
18026.000,"F","F","T","T","F","F","F","T","F"
58340.000,"F","F","F","F","F","T","T","T","T"
31058.000,"F","F","F","F","F","F","F","F","F"
82825.000,"F","F","F","F","T","F","T","F","F"
17865.000,"F","F","F","T","F","F","F","T","F"
19835.000,"F","T","F","F","F","F","F","T","T"
8841.000,"F","T","F","F","F","F","F","F","F"
33668.000,"F","F","F","F","F","F","F","T","T"
